edad,peso_inicial,peso_final,ganancia,id_animal,enfermos,estables,prediccion,grados_pertenencia
19,363.0,371.543118672829,8.543118672828996,V6,0.008389444886311565,0.9916105551136883,1,99.16105551136883
22,328.0,336.543118672829,8.543118672828996,V7,0.08398177376370397,0.9160182262362961,1,91.60182262362962
22,366.0,374.543118672829,8.543118672828996,V8,0.021308505737859668,0.9786914942621402,1,97.86914942621402
19,359.0,367.543118672829,8.543118672828996,V9,0.0006843118770960575,0.999315688122904,1,99.9315688122904
26,380.0,388.134824746687,8.134824746687002,V10,0.19915230929364297,0.8008476907063571,1,80.0847690706357
27,350.0,358.134824746687,8.134824746687002,V11,0.00996062984740525,0.9900393701525947,1,99.00393701525947
18,358.0,366.134824746687,8.134824746687002,V12,4.993264907104386e-05,0.999950067350929,1,99.9950067350929
27,355.0,363.134824746687,8.134824746687002,V13,0.0013015978404944952,0.9986984021595054,1,99.86984021595055
26,373.0,381.134824746687,8.134824746687002,V14,0.08114467067521891,0.9188553293247811,1,91.88553293247811
19,330.0,338.134824746687,8.134824746687002,V15,0.0773732522463447,0.9226267477536554,1,92.26267477536554
26,305.0,313.134824746687,8.134824746687002,V16,0.16066517090220536,0.8393348290977946,1,83.93348290977946
23,351.0,359.134824746687,8.134824746687002,V17,0.007711581461133713,0.9922884185388663,1,99.22884185388664
19,306.0,314.134824746687,8.134824746687002,V18,0.15775858909808388,0.8422414109019162,1,84.22414109019162
19,351.0,359.28545435491304,8.285454354913043,V19,0.007556737455780699,0.9924432625442193,1,99.24432625442194
27,295.0,303.285454354913,8.285454354912986,V20,0.1875505933335177,0.8124494066664824,1,81.24494066664823
18,334.0,342.285454354913,8.285454354912986,V21,0.06230874357009465,0.9376912564299053,1,93.76912564299053
25,288.0,296.285454354913,8.285454354912986,V22,0.20449396720987026,0.7955060327901298,1,79.55060327901298
20,358.0,366.28545435491304,8.285454354913043,V23,7.385272357883302e-05,0.9999261472764212,1,99.99261472764212
26,354.0,362.28545435491304,8.285454354913043,V24,0.0023677157394513143,0.9976322842605486,1,99.76322842605487
25,374.0,382.28545435491304,8.285454354913043,V25,0.09529395569494009,0.90470604430506,1,90.470604430506
29,371.0,379.28545435491304,8.285454354913043,V26,0.059243729793934524,0.9407562702060654,1,94.07562702060655
21,375.0,383.35639146741204,8.356391467412038,V27,0.11025502742790955,0.8897449725720904,1,88.97449725720904
19,367.0,375.35639146741204,8.356391467412038,V28,0.02662855250280865,0.9733714474971913,1,97.33714474971913
29,361.0,369.35639146741204,8.356391467412038,V29,0.0031417430485333585,0.9968582569514667,1,99.68582569514666
19,352.0,360.35639146741204,8.356391467412038,V30,0.005496628170749149,0.994503371829251,1,99.4503371829251
22,329.0,337.356391467412,8.356391467411981,V31,0.08064976763008286,0.9193502323699171,1,91.93502323699171
28,339.0,347.35639146741204,8.356391467412038,V32,0.04390968656733622,0.9560903134326637,1,95.60903134326637
22,336.0,344.35639146741204,8.356391467412038,V33,0.05480689904154234,0.9451931009584578,1,94.51931009584578
20,310.0,318.356391467412,8.356391467411981,V34,0.14542080854148404,0.854579191458516,1,85.4579191458516
20,367.0,375.35639146741204,8.356391467412038,V35,0.02662855250280865,0.9733714474971913,1,97.33714474971913
19,301.0,308.964369708789,7.964369708788979,V36,0.17215661854056705,0.8278433814594329,1,82.7843381459433
27,337.0,344.964369708789,7.964369708788979,V37,0.051855112026104294,0.9481448879738957,1,94.81448879738957
22,359.0,366.964369708789,7.964369708788979,V38,0.0004409729988589306,0.9995590270011412,1,99.95590270011412
20,329.0,336.964369708789,7.964369708788979,V39,0.08136398628592137,0.9186360137140785,1,91.86360137140785
23,295.0,302.964369708789,7.964369708788979,V40,0.18795535699582108,0.8120446430041789,1,81.20446430041788
27,342.0,349.964369708789,7.964369708788979,V41,0.03406417780984505,0.9659358221901551,1,96.5935822190155
24,291.0,298.964369708789,7.964369708788979,V42,0.19780937404989532,0.8021906259501046,1,80.21906259501046
20,364.0,371.964369708789,7.964369708788979,V43,0.010791504907247758,0.9892084950927521,1,98.92084950927521
26,366.0,373.964369708789,7.964369708788979,V44,0.01970809291944889,0.9802919070805511,1,98.02919070805511
29,361.0,368.964369708789,7.964369708788979,V45,0.0027806856395281776,0.9972193143604718,1,99.72193143604719
